prevalence,pop_auroc,auprc
0.3,0.5541,0.340640483
0.3,0.55415,0.340682244
0.3,0.5542,0.340724013
0.3,0.55425,0.34076579
0.3,0.5543,0.340807576
0.3,0.55435,0.340849369
0.3,0.5544,0.34089117
0.3,0.55445,0.34093298
0.3,0.5545,0.340974797
0.3,0.55455,0.341016623
0.3,0.5546,0.341058457
0.3,0.55465,0.341100298
0.3,0.5547,0.341142148
0.3,0.55475,0.341184006
0.3,0.5548,0.341225872
0.3,0.55485,0.341267746
0.3,0.5549,0.341309628
0.3,0.55495,0.341351518
0.3,0.555,0.341393416
0.3,0.55505,0.341435323
0.3,0.5551,0.341477237
0.3,0.55515,0.341519159
0.3,0.5552,0.34156109
0.3,0.55525,0.341603028
0.3,0.5553,0.341644975
0.3,0.55535,0.34168693
0.3,0.5554,0.341728893
0.3,0.55545,0.341770863
0.3,0.5555,0.341812842
0.3,0.55555,0.341854829
0.3,0.5556,0.341896824
0.3,0.55565,0.341938828
0.3,0.5557,0.341980839
0.3,0.55575,0.342022858
0.3,0.5558,0.342064886
0.3,0.55585,0.342106921
0.3,0.5559,0.342148965
0.3,0.55595,0.342191017
0.3,0.556,0.342233076
0.3,0.55605,0.342275144
0.3,0.5561,0.34231722
0.3,0.55615,0.342359304
0.3,0.5562,0.342401396
0.3,0.55625,0.342443496
0.3,0.5563,0.342485605
0.3,0.55635,0.342527721
0.3,0.5564,0.342569846
0.3,0.55645,0.342611978
0.3,0.5565,0.342654119
0.3,0.55655,0.342696268
0.3,0.5566,0.342738424
0.3,0.55665,0.342780589
0.3,0.5567,0.342822762
0.3,0.55675,0.342864943
0.3,0.5568,0.342907133
0.3,0.55685,0.34294933
0.3,0.5569,0.342991535
0.3,0.55695,0.343033749
0.3,0.557,0.343075971
0.3,0.55705,0.3431182
0.3,0.5571,0.343160438
0.3,0.55715,0.343202684
0.3,0.5572,0.343244938
0.3,0.55725,0.3432872
0.3,0.5573,0.34332947
0.3,0.55735,0.343371749
0.3,0.5574,0.343414035
0.3,0.55745,0.34345633
0.3,0.5575,0.343498632
0.3,0.55755,0.343540943
0.3,0.5576,0.343583262
0.3,0.55765,0.343625589
0.3,0.5577,0.343667924
0.3,0.55775,0.343710267
0.3,0.5578,0.343752618
0.3,0.55785,0.343794978
0.3,0.5579,0.343837345
0.3,0.55795,0.343879721
0.3,0.558,0.343922105
0.3,0.55805,0.343964496
0.3,0.5581,0.344006896
0.3,0.55815,0.344049304
0.3,0.5582,0.344091721
0.3,0.55825,0.344134145
0.3,0.5583,0.344176577
0.3,0.55835,0.344219018
0.3,0.5584,0.344261467
0.3,0.55845,0.344303923
0.3,0.5585,0.344346388
0.3,0.55855,0.344388861
0.3,0.5586,0.344431342
0.3,0.55865,0.344473832
0.3,0.5587,0.344516329
0.3,0.55875,0.344558834
0.3,0.5588,0.344601348
0.3,0.55885,0.34464387
0.3,0.5589,0.3446864
0.3,0.55895,0.344728938
0.3,0.559,0.344771484
0.3,0.55905,0.344814038
0.3,0.5591,0.3448566
0.3,0.55915,0.344899171
0.3,0.5592,0.34494175
0.3,0.55925,0.344984336
0.3,0.5593,0.345026931
0.3,0.55935,0.345069534
0.3,0.5594,0.345112145
0.3,0.55945,0.345154765
0.3,0.5595,0.345197392
0.3,0.55955,0.345240028
0.3,0.5596,0.345282671
0.3,0.55965,0.345325323
0.3,0.5597,0.345367983
0.3,0.55975,0.345410651
0.3,0.5598,0.345453327
0.3,0.55985,0.345496012
0.3,0.5599,0.345538704
0.3,0.55995,0.345581405
0.3,0.56,0.345624114
0.3,0.56005,0.345666831
0.3,0.5601,0.345709556
0.3,0.56015,0.345752289
0.3,0.5602,0.34579503
0.3,0.56025,0.34583778
0.3,0.5603,0.345880537
0.3,0.56035,0.345923303
0.3,0.5604,0.345966077
0.3,0.56045,0.346008859
0.3,0.5605,0.346051649
0.3,0.56055,0.346094448
0.3,0.5606,0.346137254
0.3,0.56065,0.346180069
0.3,0.5607,0.346222892
0.3,0.56075,0.346265723
0.3,0.5608,0.346308562
0.3,0.56085,0.346351409
0.3,0.5609,0.346394264
0.3,0.56095,0.346437128
0.3,0.561,0.34648
0.3,0.56105,0.346522879
0.3,0.5611,0.346565767
0.3,0.56115,0.346608664
0.3,0.5612,0.346651568
0.3,0.56125,0.34669448
0.3,0.5613,0.346737401
0.3,0.56135,0.34678033
0.3,0.5614,0.346823267
0.3,0.56145,0.346866212
0.3,0.5615,0.346909165
0.3,0.56155,0.346952126
0.3,0.5616,0.346995096
0.3,0.56165,0.347038074
0.3,0.5617,0.34708106
0.3,0.56175,0.347124054
0.3,0.5618,0.347167056
0.3,0.56185,0.347210066
0.3,0.5619,0.347253085
0.3,0.56195,0.347296112
0.3,0.562,0.347339146
0.3,0.56205,0.347382189
0.3,0.5621,0.347425241
0.3,0.56215,0.3474683
0.3,0.5622,0.347511368
0.3,0.56225,0.347554443
0.3,0.5623,0.347597527
0.3,0.56235,0.347640619
0.3,0.5624,0.34768372
0.3,0.56245,0.347726828
0.3,0.5625,0.347769944
0.3,0.56255,0.347813069
0.3,0.5626,0.347856202
0.3,0.56265,0.347899343
0.3,0.5627,0.347942492
0.3,0.56275,0.34798565
0.3,0.5628,0.348028815
0.3,0.56285,0.348071989
0.3,0.5629,0.348115171
0.3,0.56295,0.348158361
0.3,0.563,0.34820156
0.3,0.56305,0.348244766
0.3,0.5631,0.348287981
0.3,0.56315,0.348331204
0.3,0.5632,0.348374435
0.3,0.56325,0.348417674
0.3,0.5633,0.348460921
0.3,0.56335,0.348504177
0.3,0.5634,0.348547441
0.3,0.56345,0.348590713
0.3,0.5635,0.348633993
0.3,0.56355,0.348677281
0.3,0.5636,0.348720578
0.3,0.56365,0.348763882
0.3,0.5637,0.348807195
0.3,0.56375,0.348850516
0.3,0.5638,0.348893845
0.3,0.56385,0.348937183
0.3,0.5639,0.348980528
0.3,0.56395,0.349023882
0.3,0.564,0.349067244
0.3,0.56405,0.349110614
0.3,0.5641,0.349153993
0.3,0.56415,0.349197379
0.3,0.5642,0.349240774
0.3,0.56425,0.349284177
0.3,0.5643,0.349327588
0.3,0.56435,0.349371008
0.3,0.5644,0.349414435
0.3,0.56445,0.349457871
0.3,0.5645,0.349501315
0.3,0.56455,0.349544767
0.3,0.5646,0.349588227
0.3,0.56465,0.349631696
0.3,0.5647,0.349675173
0.3,0.56475,0.349718657
0.3,0.5648,0.349762151
0.3,0.56485,0.349805652
0.3,0.5649,0.349849161
0.3,0.56495,0.349892679
0.3,0.565,0.349936205
0.3,0.56505,0.349979739
0.3,0.5651,0.350023282
0.3,0.56515,0.350066832
0.3,0.5652,0.350110391
0.3,0.56525,0.350153958
0.3,0.5653,0.350197533
0.3,0.56535,0.350241116
0.3,0.5654,0.350284708
0.3,0.56545,0.350328308
0.3,0.5655,0.350371916
0.3,0.56555,0.350415532
0.3,0.5656,0.350459156
0.3,0.56565,0.350502789
0.3,0.5657,0.35054643
0.3,0.56575,0.350590079
0.3,0.5658,0.350633736
0.3,0.56585,0.350677402
0.3,0.5659,0.350721075
0.3,0.56595,0.350764757
0.3,0.566,0.350808447
0.3,0.56605,0.350852145
0.3,0.5661,0.350895852
0.3,0.56615,0.350939567
0.3,0.5662,0.35098329
0.3,0.56625,0.351027021
0.3,0.5663,0.35107076
0.3,0.56635,0.351114508
0.3,0.5664,0.351158264
0.3,0.56645,0.351202028
0.3,0.5665,0.3512458
0.3,0.56655,0.351289581
0.3,0.5666,0.351333369
0.3,0.56665,0.351377166
0.3,0.5667,0.351420971
0.3,0.56675,0.351464785
0.3,0.5668,0.351508606
0.3,0.56685,0.351552436
0.3,0.5669,0.351596274
0.3,0.56695,0.351640121
0.3,0.567,0.351683975
0.3,0.56705,0.351727838
0.3,0.5671,0.351771709
0.3,0.56715,0.351815588
0.3,0.5672,0.351859476
0.3,0.56725,0.351903371
0.3,0.5673,0.351947275
0.3,0.56735,0.351991187
0.3,0.5674,0.352035108
0.3,0.56745,0.352079036
0.3,0.5675,0.352122973
0.3,0.56755,0.352166918
0.3,0.5676,0.352210871
0.3,0.56765,0.352254833
0.3,0.5677,0.352298802
0.3,0.56775,0.35234278
0.3,0.5678,0.352386767
0.3,0.56785,0.352430761
0.3,0.5679,0.352474764
0.3,0.56795,0.352518775
0.3,0.568,0.352562794
0.3,0.56805,0.352606821
0.3,0.5681,0.352650857
0.3,0.56815,0.352694901
0.3,0.5682,0.352738953
0.3,0.56825,0.352783013
0.3,0.5683,0.352827082
0.3,0.56835,0.352871159
0.3,0.5684,0.352915244
0.3,0.56845,0.352959337
0.3,0.5685,0.353003439
0.3,0.56855,0.353047548
0.3,0.5686,0.353091666
0.3,0.56865,0.353135793
0.3,0.5687,0.353179927
0.3,0.56875,0.35322407
0.3,0.5688,0.353268221
0.3,0.56885,0.35331238
0.3,0.5689,0.353356548
0.3,0.56895,0.353400724
0.3,0.569,0.353444908
0.3,0.56905,0.3534891
0.3,0.5691,0.353533301
0.3,0.56915,0.353577509
0.3,0.5692,0.353621726
0.3,0.56925,0.353665952
0.3,0.5693,0.353710185
0.3,0.56935,0.353754427
0.3,0.5694,0.353798677
0.3,0.56945,0.353842935
0.3,0.5695,0.353887202
0.3,0.56955,0.353931477
0.3,0.5696,0.35397576
0.3,0.56965,0.354020051
0.3,0.5697,0.354064351
0.3,0.56975,0.354108659
0.3,0.5698,0.354152975
0.3,0.56985,0.354197299
0.3,0.5699,0.354241632
0.3,0.56995,0.354285972
0.3,0.57,0.354330322
0.3,0.57005,0.354374679
0.3,0.5701,0.354419045
0.3,0.57015,0.354463418
0.3,0.5702,0.354507801
0.3,0.57025,0.354552191
0.3,0.5703,0.35459659
0.3,0.57035,0.354640997
0.3,0.5704,0.354685412
0.3,0.57045,0.354729835
0.3,0.5705,0.354774267
0.3,0.57055,0.354818707
0.3,0.5706,0.354863156
0.3,0.57065,0.354907612
0.3,0.5707,0.354952077
0.3,0.57075,0.35499655
0.3,0.5708,0.355041031
0.3,0.57085,0.355085521
0.3,0.5709,0.355130019
0.3,0.57095,0.355174525
0.3,0.571,0.35521904
0.3,0.57105,0.355263562
0.3,0.5711,0.355308093
0.3,0.57115,0.355352632
0.3,0.5712,0.35539718
0.3,0.57125,0.355441736
0.3,0.5713,0.3554863
0.3,0.57135,0.355530872
0.3,0.5714,0.355575453
0.3,0.57145,0.355620042
0.3,0.5715,0.355664639
0.3,0.57155,0.355709244
0.3,0.5716,0.355753858
0.3,0.57165,0.35579848
0.3,0.5717,0.35584311
0.3,0.57175,0.355887749
0.3,0.5718,0.355932396
0.3,0.57185,0.355977051
0.3,0.5719,0.356021714
0.3,0.57195,0.356066386
0.3,0.572,0.356111066
0.3,0.57205,0.356155754
0.3,0.5721,0.356200451
0.3,0.57215,0.356245156
0.3,0.5722,0.356289869
0.3,0.57225,0.35633459
0.3,0.5723,0.35637932
0.3,0.57235,0.356424058
0.3,0.5724,0.356468804
0.3,0.57245,0.356513559
0.3,0.5725,0.356558321
0.3,0.57255,0.356603092
0.3,0.5726,0.356647872
0.3,0.57265,0.35669266
0.3,0.5727,0.356737456
0.3,0.57275,0.35678226
0.3,0.5728,0.356827072
0.3,0.57285,0.356871893
0.3,0.5729,0.356916722
0.3,0.57295,0.35696156
0.3,0.573,0.357006405
0.3,0.57305,0.357051259
0.3,0.5731,0.357096122
0.3,0.57315,0.357140992
0.3,0.5732,0.357185871
0.3,0.57325,0.357230758
0.3,0.5733,0.357275654
0.3,0.57335,0.357320558
0.3,0.5734,0.35736547
0.3,0.57345,0.35741039
0.3,0.5735,0.357455319
0.3,0.57355,0.357500256
0.3,0.5736,0.357545201
0.3,0.57365,0.357590155
0.3,0.5737,0.357635116
0.3,0.57375,0.357680087
0.3,0.5738,0.357725065
0.3,0.57385,0.357770052
0.3,0.5739,0.357815047
0.3,0.57395,0.35786005
0.3,0.574,0.357905062
0.3,0.57405,0.357950082
0.3,0.5741,0.35799511
0.3,0.57415,0.358040147
0.3,0.5742,0.358085191
0.3,0.57425,0.358130245
0.3,0.5743,0.358175306
0.3,0.57435,0.358220376
0.3,0.5744,0.358265454
0.3,0.57445,0.35831054
0.3,0.5745,0.358355635
0.3,0.57455,0.358400738
0.3,0.5746,0.358445849
0.3,0.57465,0.358490969
0.3,0.5747,0.358536097
0.3,0.57475,0.358581233
0.3,0.5748,0.358626378
0.3,0.57485,0.358671531
0.3,0.5749,0.358716692
0.3,0.57495,0.358761861
0.3,0.575,0.358807039
0.3,0.57505,0.358852225
0.3,0.5751,0.35889742
0.3,0.57515,0.358942622
0.3,0.5752,0.358987834
0.3,0.57525,0.359033053
0.3,0.5753,0.359078281
0.3,0.57535,0.359123517
0.3,0.5754,0.359168761
0.3,0.57545,0.359214014
0.3,0.5755,0.359259275
0.3,0.57555,0.359304544
0.3,0.5756,0.359349821
0.3,0.57565,0.359395107
0.3,0.5757,0.359440402
0.3,0.57575,0.359485704
0.3,0.5758,0.359531015
0.3,0.57585,0.359576334
0.3,0.5759,0.359621662
0.3,0.57595,0.359666997
0.3,0.576,0.359712342
0.3,0.57605,0.359757694
0.3,0.5761,0.359803055
0.3,0.57615,0.359848424
0.3,0.5762,0.359893801
0.3,0.57625,0.359939187
0.3,0.5763,0.359984581
0.3,0.57635,0.360029984
0.3,0.5764,0.360075394
0.3,0.57645,0.360120813
0.3,0.5765,0.360166241
0.3,0.57655,0.360211677
0.3,0.5766,0.360257121
0.3,0.57665,0.360302573
0.3,0.5767,0.360348034
0.3,0.57675,0.360393503
0.3,0.5768,0.36043898
0.3,0.57685,0.360484466
0.3,0.5769,0.36052996
0.3,0.57695,0.360575462
0.3,0.577,0.360620973
0.3,0.57705,0.360666492
0.3,0.5771,0.360712019
0.3,0.57715,0.360757555
0.3,0.5772,0.360803099
0.3,0.57725,0.360848651
0.3,0.5773,0.360894212
0.3,0.57735,0.360939781
0.3,0.5774,0.360985358
0.3,0.57745,0.361030944
0.3,0.5775,0.361076538
0.3,0.57755,0.36112214
0.3,0.5776,0.361167751
0.3,0.57765,0.36121337
0.3,0.5777,0.361258998
0.3,0.57775,0.361304633
0.3,0.5778,0.361350277
0.3,0.57785,0.36139593
0.3,0.5779,0.36144159
0.3,0.57795,0.361487259
0.3,0.578,0.361532937
0.3,0.57805,0.361578623
0.3,0.5781,0.361624317
0.3,0.57815,0.361670019
0.3,0.5782,0.36171573
0.3,0.57825,0.361761449
0.3,0.5783,0.361807176
0.3,0.57835,0.361852912
0.3,0.5784,0.361898656
0.3,0.57845,0.361944409
0.3,0.5785,0.36199017
0.3,0.57855,0.362035939
0.3,0.5786,0.362081716
0.3,0.57865,0.362127502
0.3,0.5787,0.362173297
0.3,0.57875,0.362219099
0.3,0.5788,0.36226491
0.3,0.57885,0.362310729
0.3,0.5789,0.362356557
0.3,0.57895,0.362402393
0.3,0.579,0.362448237
0.3,0.57905,0.36249409
0.3,0.5791,0.362539951
0.3,0.57915,0.36258582
0.3,0.5792,0.362631698
0.3,0.57925,0.362677584
0.3,0.5793,0.362723478
0.3,0.57935,0.362769381
0.3,0.5794,0.362815292
0.3,0.57945,0.362861212
0.3,0.5795,0.36290714
0.3,0.57955,0.362953076
0.3,0.5796,0.36299902
0.3,0.57965,0.363044973
0.3,0.5797,0.363090934
0.3,0.57975,0.363136904
0.3,0.5798,0.363182882
0.3,0.57985,0.363228868
0.3,0.5799,0.363274863
0.3,0.57995,0.363320866
0.3,0.58,0.363366877
0.3,0.58005,0.363412897
0.3,0.5801,0.363458925
0.3,0.58015,0.363504962
0.3,0.5802,0.363551007
0.3,0.58025,0.36359706
0.3,0.5803,0.363643121
0.3,0.58035,0.363689191
0.3,0.5804,0.36373527
0.3,0.58045,0.363781356
0.3,0.5805,0.363827451
0.3,0.58055,0.363873555
0.3,0.5806,0.363919666
0.3,0.58065,0.363965786
0.3,0.5807,0.364011915
0.3,0.58075,0.364058052
0.3,0.5808,0.364104197
0.3,0.58085,0.36415035
0.3,0.5809,0.364196512
0.3,0.58095,0.364242683
0.3,0.581,0.364288861
0.3,0.58105,0.364335048
0.3,0.5811,0.364381244
0.3,0.58115,0.364427447
0.3,0.5812,0.364473659
0.3,0.58125,0.36451988
0.3,0.5813,0.364566109
0.3,0.58135,0.364612346
0.3,0.5814,0.364658592
0.3,0.58145,0.364704846
0.3,0.5815,0.364751108
0.3,0.58155,0.364797379
0.3,0.5816,0.364843658
0.3,0.58165,0.364889945
0.3,0.5817,0.364936241
0.3,0.58175,0.364982545
0.3,0.5818,0.365028858
0.3,0.58185,0.365075179
0.3,0.5819,0.365121508
0.3,0.58195,0.365167846
0.3,0.582,0.365214192
0.3,0.58205,0.365260546
0.3,0.5821,0.365306909
0.3,0.58215,0.36535328
0.3,0.5822,0.36539966
0.3,0.58225,0.365446048
0.3,0.5823,0.365492444
0.3,0.58235,0.365538849
0.3,0.5824,0.365585262
0.3,0.58245,0.365631683
0.3,0.5825,0.365678113
0.3,0.58255,0.365724551
0.3,0.5826,0.365770998
0.3,0.58265,0.365817453
0.3,0.5827,0.365863916
0.3,0.58275,0.365910388
0.3,0.5828,0.365956868
0.3,0.58285,0.366003357
0.3,0.5829,0.366049854
0.3,0.58295,0.366096359
0.3,0.583,0.366142872
0.3,0.58305,0.366189394
0.3,0.5831,0.366235925
0.3,0.58315,0.366282464
0.3,0.5832,0.366329011
0.3,0.58325,0.366375566
0.3,0.5833,0.36642213
0.3,0.58335,0.366468703
0.3,0.5834,0.366515283
0.3,0.58345,0.366561873
0.3,0.5835,0.36660847
0.3,0.58355,0.366655076
0.3,0.5836,0.36670169
0.3,0.58365,0.366748313
0.3,0.5837,0.366794944
0.3,0.58375,0.366841583
0.3,0.5838,0.366888231
0.3,0.58385,0.366934887
0.3,0.5839,0.366981552
0.3,0.58395,0.367028225
0.3,0.584,0.367074907
0.3,0.58405,0.367121596
0.3,0.5841,0.367168294
0.3,0.58415,0.367215001
0.3,0.5842,0.367261716
0.3,0.58425,0.367308439
0.3,0.5843,0.367355171
0.3,0.58435,0.367401911
0.3,0.5844,0.36744866
0.3,0.58445,0.367495417
0.3,0.5845,0.367542182
0.3,0.58455,0.367588956
0.3,0.5846,0.367635738
0.3,0.58465,0.367682528
0.3,0.5847,0.367729327
0.3,0.58475,0.367776135
0.3,0.5848,0.36782295
0.3,0.58485,0.367869774
0.3,0.5849,0.367916607
0.3,0.58495,0.367963448
0.3,0.585,0.368010297
0.3,0.58505,0.368057155
0.3,0.5851,0.368104021
0.3,0.58515,0.368150895
0.3,0.5852,0.368197778
0.3,0.58525,0.368244669
0.3,0.5853,0.368291569
0.3,0.58535,0.368338477
0.3,0.5854,0.368385394
0.3,0.58545,0.368432319
0.3,0.5855,0.368479252
0.3,0.58555,0.368526194
0.3,0.5856,0.368573144
0.3,0.58565,0.368620102
0.3,0.5857,0.368667069
0.3,0.58575,0.368714044
0.3,0.5858,0.368761028
0.3,0.58585,0.36880802
0.3,0.5859,0.368855021
0.3,0.58595,0.36890203
0.3,0.586,0.368949047
0.3,0.58605,0.368996073
0.3,0.5861,0.369043107
0.3,0.58615,0.369090149
0.3,0.5862,0.3691372
0.3,0.58625,0.36918426
0.3,0.5863,0.369231328
0.3,0.58635,0.369278404
0.3,0.5864,0.369325488
0.3,0.58645,0.369372581
0.3,0.5865,0.369419683
0.3,0.58655,0.369466793
0.3,0.5866,0.369513911
0.3,0.58665,0.369561037
0.3,0.5867,0.369608172
0.3,0.58675,0.369655316
0.3,0.5868,0.369702468
0.3,0.58685,0.369749628
0.3,0.5869,0.369796797
0.3,0.58695,0.369843974
0.3,0.587,0.369891159
0.3,0.58705,0.369938353
0.3,0.5871,0.369985556
0.3,0.58715,0.370032766
0.3,0.5872,0.370079986
0.3,0.58725,0.370127213
0.3,0.5873,0.370174449
0.3,0.58735,0.370221694
0.3,0.5874,0.370268946
0.3,0.58745,0.370316208
0.3,0.5875,0.370363477
0.3,0.58755,0.370410755
0.3,0.5876,0.370458042
0.3,0.58765,0.370505337
0.3,0.5877,0.37055264
0.3,0.58775,0.370599952
0.3,0.5878,0.370647272
0.3,0.58785,0.370694601
0.3,0.5879,0.370741938
0.3,0.58795,0.370789283
0.3,0.588,0.370836637
0.3,0.58805,0.370883999
0.3,0.5881,0.37093137
0.3,0.58815,0.370978749
0.3,0.5882,0.371026136
0.3,0.58825,0.371073532
0.3,0.5883,0.371120937
0.3,0.58835,0.37116835
0.3,0.5884,0.371215771
0.3,0.58845,0.3712632
0.3,0.5885,0.371310638
0.3,0.58855,0.371358085
0.3,0.5886,0.37140554
0.3,0.58865,0.371453003
0.3,0.5887,0.371500475
0.3,0.58875,0.371547955
0.3,0.5888,0.371595444
0.3,0.58885,0.371642941
0.3,0.5889,0.371690446
0.3,0.58895,0.37173796
0.3,0.589,0.371785482
0.3,0.58905,0.371833013
0.3,0.5891,0.371880552
0.3,0.58915,0.3719281
0.3,0.5892,0.371975656
0.3,0.58925,0.37202322
0.3,0.5893,0.372070793
0.3,0.58935,0.372118374
0.3,0.5894,0.372165964
0.3,0.58945,0.372213562
0.3,0.5895,0.372261169
0.3,0.58955,0.372308784
0.3,0.5896,0.372356407
0.3,0.58965,0.372404039
0.3,0.5897,0.372451679
0.3,0.58975,0.372499328
0.3,0.5898,0.372546985
0.3,0.58985,0.372594651
0.3,0.5899,0.372642325
0.3,0.58995,0.372690007
0.3,0.59,0.372737698
0.3,0.59005,0.372785398
0.3,0.5901,0.372833105
0.3,0.59015,0.372880822
0.3,0.5902,0.372928546
0.3,0.59025,0.372976279
0.3,0.5903,0.373024021
0.3,0.59035,0.373071771
0.3,0.5904,0.373119529
0.3,0.59045,0.373167296
0.3,0.5905,0.373215071
0.3,0.59055,0.373262855
0.3,0.5906,0.373310647
0.3,0.59065,0.373358447
0.3,0.5907,0.373406256
0.3,0.59075,0.373454074
0.3,0.5908,0.3735019
0.3,0.59085,0.373549734
0.3,0.5909,0.373597577
0.3,0.59095,0.373645428
0.3,0.591,0.373693287
0.3,0.59105,0.373741155
0.3,0.5911,0.373789032
0.3,0.59115,0.373836917
0.3,0.5912,0.37388481
0.3,0.59125,0.373932712
0.3,0.5913,0.373980622
0.3,0.59135,0.374028541
0.3,0.5914,0.374076468
0.3,0.59145,0.374124403
0.3,0.5915,0.374172347
0.3,0.59155,0.3742203
0.3,0.5916,0.374268261
0.3,0.59165,0.37431623
0.3,0.5917,0.374364208
0.3,0.59175,0.374412194
0.3,0.5918,0.374460189
0.3,0.59185,0.374508192
0.3,0.5919,0.374556203
0.3,0.59195,0.374604223
0.3,0.592,0.374652252
0.3,0.59205,0.374700289
0.3,0.5921,0.374748334
0.3,0.59215,0.374796388
0.3,0.5922,0.37484445
0.3,0.59225,0.37489252
0.3,0.5923,0.3749406
0.3,0.59235,0.374988687
0.3,0.5924,0.375036783
0.3,0.59245,0.375084888
0.3,0.5925,0.375133
0.3,0.59255,0.375181122
0.3,0.5926,0.375229251
0.3,0.59265,0.37527739
0.3,0.5927,0.375325536
0.3,0.59275,0.375373691
0.3,0.5928,0.375421855
0.3,0.59285,0.375470027
0.3,0.5929,0.375518208
0.3,0.59295,0.375566396
0.3,0.593,0.375614594
0.3,0.59305,0.3756628
0.3,0.5931,0.375711014
0.3,0.59315,0.375759237
0.3,0.5932,0.375807468
0.3,0.59325,0.375855707
0.3,0.5933,0.375903955
0.3,0.59335,0.375952212
0.3,0.5934,0.376000477
0.3,0.59345,0.37604875
0.3,0.5935,0.376097032
0.3,0.59355,0.376145323
0.3,0.5936,0.376193621
0.3,0.59365,0.376241929
0.3,0.5937,0.376290244
0.3,0.59375,0.376338568
0.3,0.5938,0.376386901
0.3,0.59385,0.376435242
0.3,0.5939,0.376483592
0.3,0.59395,0.376531949
0.3,0.594,0.376580316
0.3,0.59405,0.376628691
0.3,0.5941,0.376677074
0.3,0.59415,0.376725466
0.3,0.5942,0.376773866
0.3,0.59425,0.376822275
0.3,0.5943,0.376870692
0.3,0.59435,0.376919118
0.3,0.5944,0.376967552
0.3,0.59445,0.377015994
0.3,0.5945,0.377064445
0.3,0.59455,0.377112904
0.3,0.5946,0.377161372
0.3,0.59465,0.377209849
0.3,0.5947,0.377258334
0.3,0.59475,0.377306827
0.3,0.5948,0.377355329
0.3,0.59485,0.377403839
0.3,0.5949,0.377452357
0.3,0.59495,0.377500884
0.3,0.595,0.37754942
0.3,0.59505,0.377597964
0.3,0.5951,0.377646517
0.3,0.59515,0.377695077
0.3,0.5952,0.377743647
0.3,0.59525,0.377792225
0.3,0.5953,0.377840811
0.3,0.59535,0.377889406
0.3,0.5954,0.377938009
0.3,0.59545,0.377986621
0.3,0.5955,0.378035241
0.3,0.59555,0.37808387
0.3,0.5956,0.378132507
0.3,0.59565,0.378181152
0.3,0.5957,0.378229806
0.3,0.59575,0.378278469
0.3,0.5958,0.37832714
0.3,0.59585,0.378375819
0.3,0.5959,0.378424507
0.3,0.59595,0.378473203
0.3,0.596,0.378521908
0.3,0.59605,0.378570621
0.3,0.5961,0.378619343
0.3,0.59615,0.378668073
0.3,0.5962,0.378716812
0.3,0.59625,0.378765559
0.3,0.5963,0.378814315
0.3,0.59635,0.378863079
0.3,0.5964,0.378911851
0.3,0.59645,0.378960632
0.3,0.5965,0.379009422
0.3,0.59655,0.37905822
0.3,0.5966,0.379107026
0.3,0.59665,0.379155841
0.3,0.5967,0.379204664
0.3,0.59675,0.379253496
0.3,0.5968,0.379302337
0.3,0.59685,0.379351185
0.3,0.5969,0.379400042
0.3,0.59695,0.379448908
0.3,0.597,0.379497782
0.3,0.59705,0.379546665
0.3,0.5971,0.379595556
0.3,0.59715,0.379644456
0.3,0.5972,0.379693364
0.3,0.59725,0.37974228
0.3,0.5973,0.379791205
0.3,0.59735,0.379840139
0.3,0.5974,0.37988908
0.3,0.59745,0.379938031
0.3,0.5975,0.37998699
0.3,0.59755,0.380035957
0.3,0.5976,0.380084933
0.3,0.59765,0.380133917
0.3,0.5977,0.38018291
0.3,0.59775,0.380231911
0.3,0.5978,0.380280921
0.3,0.59785,0.380329939
0.3,0.5979,0.380378966
0.3,0.59795,0.380428001
0.3,0.598,0.380477044
0.3,0.59805,0.380526096
0.3,0.5981,0.380575157
0.3,0.59815,0.380624226
0.3,0.5982,0.380673303
0.3,0.59825,0.380722389
0.3,0.5983,0.380771484
0.3,0.59835,0.380820587
0.3,0.5984,0.380869698
0.3,0.59845,0.380918818
0.3,0.5985,0.380967946
0.3,0.59855,0.381017083
0.3,0.5986,0.381066228
0.3,0.59865,0.381115382
0.3,0.5987,0.381164544
0.3,0.59875,0.381213715
0.3,0.5988,0.381262894
0.3,0.59885,0.381312082
0.3,0.5989,0.381361278
0.3,0.59895,0.381410482
0.3,0.599,0.381459696
0.3,0.59905,0.381508917
0.3,0.5991,0.381558147
0.3,0.59915,0.381607386
0.3,0.5992,0.381656633
0.3,0.59925,0.381705888
0.3,0.5993,0.381755152
0.3,0.59935,0.381804425
0.3,0.5994,0.381853705
0.3,0.59945,0.381902995
0.3,0.5995,0.381952293
0.3,0.59955,0.382001599
0.3,0.5996,0.382050914
0.3,0.59965,0.382100237
0.3,0.5997,0.382149569
0.3,0.59975,0.382198909
0.3,0.5998,0.382248258
